Date,Open,High,Low,Close,Volume,Change,Price
2021-07-27,5920,5950,5880,5920,286092,0.003389830508474523,0
2021-07-28,5920,5940,5880,5920,262157,0.0,1
2021-07-29,5930,5940,5900,5930,247587,0.0016891891891892552,0
2021-07-30,5920,5930,5880,5930,300708,0.0,0
2021-08-02,5940,5940,5890,5890,194204,-0.006745362563237767,0
2021-08-03,5890,5890,5860,5870,228519,-0.00339558573853993,0
2021-08-04,5850,5910,5830,5840,495879,-0.005110732538330498,1
2021-08-05,5840,5890,5820,5850,316041,0.001712328767123239,1
2021-08-06,5860,5930,5860,5890,291137,0.006837606837606813,0
2021-08-09,5870,5930,5860,5890,232728,0.0,0
2021-08-10,5920,5920,5830,5890,311608,0.0,0
2021-08-11,5910,5910,5830,5880,414350,-0.001697792869269965,1
2021-08-12,5900,5920,5870,5890,206404,0.001700680272108901,0
2021-08-13,5900,5900,5790,5840,575577,-0.008488964346349714,0
2021-08-17,5870,5880,5700,5730,685023,-0.018835616438356184,1
2021-08-18,5740,5850,5650,5840,651941,0.01919720767888311,0
2021-08-19,5860,5860,5720,5770,579078,-0.011986301369863006,0
2021-08-20,5770,5830,5730,5740,685802,-0.005199306759098743,0
2021-08-23,5790,5820,5730,5740,560782,0.0,1
2021-08-24,5760,5800,5750,5760,306660,0.0034843205574912606,1
2021-08-25,5800,5800,5750,5800,218887,0.00694444444444442,0
2021-08-26,5810,5820,5770,5790,288195,-0.0017241379310344307,0
2021-08-27,5790,5830,5770,5770,338500,-0.003454231433506094,0
2021-08-30,5820,5820,5730,5770,301896,0.0,0
2021-08-31,5770,5790,5710,5760,446792,-0.0017331022530329143,0
2021-09-01,5760,5790,5710,5760,479271,0.0,0
2021-09-02,5780,5780,5580,5640,1380135,-0.02083333333333337,1
2021-09-03,5650,5690,5600,5650,369059,0.0017730496453900457,1
2021-09-06,5640,5670,5600,5660,291372,0.001769911504424737,0
2021-09-07,5640,5670,5590,5610,384542,-0.00883392226148405,0
2021-09-08,5580,5610,5500,5510,693869,-0.017825311942959,1
2021-09-09,5500,5590,5480,5590,437280,0.014519056261343088,1
2021-09-10,5610,5640,5550,5640,347902,0.008944543828264706,0
2021-09-13,5640,5650,5590,5620,253026,-0.0035460992907800915,0
2021-09-14,5620,5640,5580,5620,203479,0.0,0
2021-09-15,5620,5630,5550,5570,268218,-0.008896797153024938,0
