Date,Open,High,Low,Close,Volume,Change,Price
2021-03-30,16000,16300,15650,16250,230291,0.018808777429467183,1
2021-03-31,16400,17550,16350,17500,1228164,0.07692307692307687,1
2021-04-01,17500,18100,17100,17650,542109,0.008571428571428674,0
2021-04-02,17600,17600,17050,17300,336892,-0.019830028328611915,1
2021-04-05,17300,17500,16950,17350,209990,0.0028901734104045396,0
2021-04-06,17300,17300,17000,17150,112580,-0.011527377521613813,0
2021-04-07,17000,17400,16900,17100,150199,-0.002915451895043719,1
2021-04-08,17100,17700,17050,17350,242207,0.014619883040935644,0
2021-04-09,17450,17500,16750,16850,324603,-0.028818443804034533,0
2021-04-12,16950,17000,16500,16700,214706,-0.008902077151335286,1
2021-04-13,16600,17000,16600,16750,146868,0.0029940119760478723,1
2021-04-14,16750,17050,16750,17000,108443,0.014925373134328401,0
2021-04-15,16850,16950,16550,16700,240198,-0.01764705882352946,1
2021-04-16,16650,16950,16550,16950,193000,0.014970059880239583,1
2021-04-19,16800,17150,16800,17000,161752,0.002949852507374562,0
2021-04-20,17000,17100,16700,16900,138914,-0.00588235294117645,0
2021-04-21,16750,16850,16450,16500,258625,-0.023668639053254448,1
2021-04-22,16650,16800,16550,16750,117281,0.015151515151515138,0
2021-04-23,16650,16750,16450,16650,80881,-0.005970149253731294,1
2021-04-26,16800,17300,16750,17100,310557,0.027027027027026973,0
2021-04-27,17150,17200,16750,16950,118605,-0.00877192982456143,0
2021-04-28,17000,17000,16400,16650,201091,-0.017699115044247815,0
2021-04-29,16700,16700,16250,16600,118958,-0.0030030030030030463,1
2021-04-30,16550,17100,16350,16850,237273,0.015060240963855387,1
2021-05-03,16850,17250,16750,17000,247550,0.008902077151335286,0
2021-05-04,17150,17150,16650,16900,244879,-0.00588235294117645,1
2021-05-06,16950,17350,16800,17100,229387,0.01183431952662728,0
2021-05-07,17100,17200,16850,16950,133637,-0.00877192982456143,0
2021-05-10,16850,17000,16800,16850,128342,-0.005899705014749235,0
2021-05-11,16850,16900,16550,16650,75562,-0.011869436201780381,0
2021-05-12,16800,16800,16350,16600,141338,-0.0030030030030030463,0
2021-05-13,16300,16650,16250,16400,111816,-0.012048192771084376,0
2021-05-14,16550,16600,15550,16000,267536,-0.024390243902439046,0
2021-05-17,15900,15900,15400,15450,298580,-0.034375000000000044,1
2021-05-18,15600,15900,15150,15750,281549,0.01941747572815533,0
2021-05-20,15800,15800,15250,15600,127877,-0.00952380952380949,0
2021-05-21,15600,15800,15400,15550,109633,-0.0032051282051281937,0
2021-05-24,15450,15550,15200,15350,131210,-0.012861736334405127,1
2021-05-25,15350,15950,15350,15900,238696,0.03583061889250816,0
2021-05-26,15900,16000,15550,15600,103204,-0.018867924528301883,0
